row_number,tstamp,utc_tstmp,year_,month_,day_,hour_,int_dd,egg_pctg,moth_pctg,temp_min,temp_max,temp_avg,humig_pctg_min,humid_pctg_max,humid_pctg_avg,calculated_egg,calculated_moth
5851,1.02.2018 18:00,1517508000,2018,2,1,18,21.94,,,6.64,9.35,7.75,42.93,55.52,50.56,0.178035583,0.227391982
5852,1.02.2018 19:00,1517511600,2018,2,1,19,21.94,,,5.25,6.29,5.87,58.12,69.26,65.78,0.178035583,0.227391982
5853,1.02.2018 20:00,1517515200,2018,2,1,20,21.94,,,5.68,7.11,6.66,69.91,76.27,72.36,0.178035583,0.227391982
5854,1.02.2018 21:00,1517518800,2018,2,1,21,21.94,,,5.84,6.95,6.39,73.85,79.17,76.01,0.178035583,0.227391982
5855,1.02.2018 22:00,1517522400,2018,2,1,22,21.94,,,6,6.91,6.49,73.67,79.73,76.98,0.178035583,0.227391982
5856,1.02.2018 23:00,1517526000,2018,2,1,23,21.94,,,4.76,6.72,5.86,75.1,83.98,78.93,0.178035583,0.227391982
5857,2.02.2018 00:00,1517529600,2018,2,2,0,21.94,,,4.31,7.52,5.92,69.29,87.15,76.6,0.178035583,0.227391982
5858,2.02.2018 01:00,1517533200,2018,2,2,1,21.94,,,1.48,4.93,2.85,84.42,98.94,92.1,0.178035583,0.227391982
5859,2.02.2018 02:00,1517536800,2018,2,2,2,21.94,,,0.94,1.73,1.43,98.58,99.24,99.12,0.178035583,0.227391982
5860,2.02.2018 03:00,1517540400,2018,2,2,3,21.94,,,0.45,2.06,1.33,99.21,99.27,99.24,0.178035583,0.227391982
5861,2.02.2018 04:00,1517544000,2018,2,2,4,21.94,,,-0.33,1.49,0.47,99.23,99.27,99.25,0.178035583,0.227391982
5862,2.02.2018 05:00,1517547600,2018,2,2,5,21.94,,,-0.68,0.45,-0.13,99.28,99.29,99.28,0.178035583,0.227391982
5863,2.02.2018 06:00,1517551200,2018,2,2,6,21.94,,,-0.89,1.17,-0.16,99.29,99.32,99.3,0.178035583,0.227391982
5864,2.02.2018 07:00,1517554800,2018,2,2,7,21.94,,,-0.77,1.02,0.1,99.3,99.33,99.31,0.178035583,0.227391982
5865,2.02.2018 08:00,1517558400,2018,2,2,8,21.94,,,-0.47,2.54,0.52,99.3,99.34,99.31,0.178035583,0.227391982
5866,2.02.2018 09:00,1517562000,2018,2,2,9,21.94,,,0.53,6.1,3.34,92.39,99.31,98.35,0.178035583,0.227391982
5867,2.02.2018 10:00,1517565600,2018,2,2,10,21.94,,,6.64,9.2,8.15,71.09,91.07,76.7,0.178035583,0.227391982
5868,2.02.2018 11:00,1517569200,2018,2,2,11,21.94,,,8.99,9.93,9.6,58.89,70.97,65.88,0.178035583,0.227391982
5869,2.02.2018 12:00,1517572800,2018,2,2,12,22.39,,,10.81,13.21,12.09,48.19,56.7,50.9,0.181761909,0.232151349
5870,2.02.2018 13:00,1517576400,2018,2,2,13,22.91,,,12.67,13.68,13.17,41.66,48.16,44.02,0.186067886,0.237651062
5871,2.02.2018 14:00,1517580000,2018,2,2,14,23.45,,,12.27,13.5,12.79,42.25,46.28,44.5,0.190539477,0.243362302
5872,2.02.2018 15:00,1517583600,2018,2,2,15,23.98,,,11.92,13.32,12.44,43.66,49.1,46.18,0.194928261,0.248967779
5873,2.02.2018 16:00,1517587200,2018,2,2,16,24.49,,,11.57,13.22,12.15,44.92,49.48,47.01,0.199151431,0.254361728
5874,2.02.2018 17:00,1517590800,2018,2,2,17,24.97,,,9.77,11.64,10.54,47.98,56.07,52.65,0.203126179,0.259438386
5875,2.02.2018 18:00,1517594400,2018,2,2,18,24.97,,,8.86,9.85,9.45,56.22,60.89,58.21,0.203126179,0.259438386
5876,2.02.2018 19:00,1517598000,2018,2,2,19,24.97,,,7.53,8.36,7.94,63.84,71.82,68.66,0.203126179,0.259438386
5877,2.02.2018 20:00,1517601600,2018,2,2,20,24.97,,,6.8,8.23,7.53,67.62,74.24,70.88,0.203126179,0.259438386
5878,2.02.2018 21:00,1517605200,2018,2,2,21,24.97,,,6.3,7.15,6.72,73.6,78.13,75.47,0.203126179,0.259438386
5879,2.02.2018 22:00,1517608800,2018,2,2,22,24.97,,,5.65,6.94,6.51,75.56,81.53,77.19,0.203126179,0.259438386
5880,2.02.2018 23:00,1517612400,2018,2,2,23,24.97,,,4.43,6.01,5.21,84.4,92.7,87.85,0.203126179,0.259438386
5881,3.02.2018 00:00,1517616000,2018,2,3,0,24.97,,,4.2,6.43,5.53,81.59,90.97,85.25,0.203126179,0.259438386
5882,3.02.2018 01:00,1517619600,2018,2,3,1,24.97,,,3.41,4.13,3.82,93.03,98.96,96.39,0.203126179,0.259438386
5883,3.02.2018 02:00,1517623200,2018,2,3,2,24.97,,,3.14,3.8,3.54,97.45,99.2,97.99,0.203126179,0.259438386
5884,3.02.2018 03:00,1517626800,2018,2,3,3,24.97,,,3.09,3.88,3.37,95.59,99.21,97.76,0.203126179,0.259438386
5885,3.02.2018 04:00,1517630400,2018,2,3,4,24.97,,,2.8,3.43,3.07,98.44,99.22,98.95,0.203126179,0.259438386
5886,3.02.2018 05:00,1517634000,2018,2,3,5,24.97,,,1.89,2.68,2.19,99.21,99.24,99.22,0.203126179,0.259438386
5887,3.02.2018 06:00,1517637600,2018,2,3,6,24.97,,,1.82,2.26,2.01,99.24,99.25,99.24,0.203126179,0.259438386
5888,3.02.2018 07:00,1517641200,2018,2,3,7,24.97,,,1.53,2.34,1.94,99.23,99.26,99.24,0.203126179,0.259438386
5889,3.02.2018 08:00,1517644800,2018,2,3,8,24.97,,,1.39,2.94,1.98,99.26,99.28,99.26,0.203126179,0.259438386
5890,3.02.2018 09:00,1517648400,2018,2,3,9,24.97,,,3.03,6.1,4.47,95.16,99.28,98.47,0.203126179,0.259438386
5891,3.02.2018 10:00,1517652000,2018,2,3,10,24.97,,,6.37,7.57,7.01,83.71,93.71,87.23,0.203126179,0.259438386
5892,3.02.2018 11:00,1517655600,2018,2,3,11,24.97,,,7.02,7.7,7.34,84.92,97.63,92.71,0.203126179,0.259438386
5893,3.02.2018 12:00,1517659200,2018,2,3,12,24.97,,,7.94,9.35,8.55,77.62,97.4,89.07,0.203126179,0.259438386
5894,3.02.2018 13:00,1517662800,2018,2,3,13,24.97,,,8.94,9.91,9.33,76.78,84.53,81.61,0.203126179,0.259438386
5895,3.02.2018 14:00,1517666400,2018,2,3,14,24.97,,,9.48,9.98,9.67,70.25,78.48,72.99,0.203126179,0.259438386
5896,3.02.2018 15:00,1517670000,2018,2,3,15,24.97,,,9.69,10.11,9.92,65.27,68.34,66.7,0.203126179,0.259438386
5897,3.02.2018 16:00,1517673600,2018,2,3,16,25.39,,,10.16,10.96,10.58,62.3,66.87,64.71,0.206604083,0.263880462
5898,3.02.2018 17:00,1517677200,2018,2,3,17,25.81,,,8.67,10.21,9.43,66.89,73.75,70.5,0.210081987,0.268322538
5899,3.02.2018 18:00,1517680800,2018,2,3,18,25.81,,,7.31,8.34,7.76,74.22,80.04,77.58,0.210081987,0.268322538
5900,3.02.2018 19:00,1517684400,2018,2,3,19,25.81,,,6.05,7.43,6.4,80.8,91.89,88.29,0.210081987,0.268322538
5901,3.02.2018 20:00,1517688000,2018,2,3,20,25.81,,,5.23,6.78,6.06,84.82,92.69,88.63,0.210081987,0.268322538
5902,3.02.2018 21:00,1517691600,2018,2,3,21,25.81,,,4.1,5.43,4.7,89.84,97.74,94.85,0.210081987,0.268322538
5903,3.02.2018 22:00,1517695200,2018,2,3,22,25.81,,,4.19,6.14,5.14,82.39,97.88,90.29,0.210081987,0.268322538
5904,3.02.2018 23:00,1517698800,2018,2,3,23,25.81,,,3.71,4.96,4.17,88.24,96.89,93.39,0.210081987,0.268322538
5905,4.02.2018 00:00,1517702400,2018,2,4,0,25.81,,,3.17,4.6,3.7,92.37,99.05,96.82,0.210081987,0.268322538
5906,4.02.2018 01:00,1517706000,2018,2,4,1,25.81,,,2.35,4.58,3.13,96.69,99.25,98.56,0.210081987,0.268322538
5907,4.02.2018 02:00,1517709600,2018,2,4,2,25.81,,,2.12,3.83,2.84,96.98,99.26,98.71,0.210081987,0.268322538
5908,4.02.2018 03:00,1517713200,2018,2,4,3,25.81,,,2.49,3.39,2.89,99.22,99.25,99.22,0.210081987,0.268322538
5909,4.02.2018 04:00,1517716800,2018,2,4,4,25.81,,,1.45,2.99,2.11,99.22,99.28,99.25,0.210081987,0.268322538
5910,4.02.2018 05:00,1517720400,2018,2,4,5,25.81,,,2.05,2.75,2.42,99.25,99.27,99.25,0.210081987,0.268322538
5911,4.02.2018 06:00,1517724000,2018,2,4,6,25.81,,,1.89,2.96,2.44,99.22,99.27,99.24,0.210081987,0.268322538
5912,4.02.2018 07:00,1517727600,2018,2,4,7,25.81,,,2.1,3.46,2.74,99.22,99.27,99.24,0.210081987,0.268322538
5913,4.02.2018 08:00,1517731200,2018,2,4,8,25.81,,,3.17,5.97,4.28,83.75,99.23,93.87,0.210081987,0.268322538
5914,4.02.2018 09:00,1517734800,2018,2,4,9,25.81,,,5.71,6.95,6.17,78.54,85.81,83.34,0.210081987,0.268322538
5915,4.02.2018 10:00,1517738400,2018,2,4,10,25.81,,,7.32,8.2,7.95,73.81,80.78,77,0.210081987,0.268322538
5916,4.02.2018 11:00,1517742000,2018,2,4,11,25.81,,,8.2,11.73,10.08,59.37,73.99,66.77,0.210081987,0.268322538
5917,4.02.2018 12:00,1517745600,2018,2,4,12,26.28,,,11.99,13.16,12.63,49.24,54.89,52.63,0.213973928,0.273293433
5918,4.02.2018 13:00,1517749200,2018,2,4,13,26.82,,,12.98,13.9,13.39,47.49,51.42,49.14,0.218445519,0.279004673
5919,4.02.2018 14:00,1517752800,2018,2,4,14,27.38,,,12.48,13.53,13.04,46.82,51.49,49.35,0.223082725,0.284927441
5920,4.02.2018 15:00,1517756400,2018,2,4,15,27.92,,,12.37,13.86,12.98,44.09,51.79,48.43,0.227554317,0.290638682
5921,4.02.2018 16:00,1517760000,2018,2,4,16,28.44,,,11.55,12.75,12.13,45.78,51.37,48.93,0.231860294,0.296138395
5922,4.02.2018 17:00,1517763600,2018,2,4,17,28.92,,,10.28,11.55,10.98,43.68,56.5,52.02,0.235835041,0.301215053
5923,4.02.2018 18:00,1517767200,2018,2,4,18,29.35,,,9.4,10.07,9.7,57.59,61.13,59.25,0.239395753,0.305762893
5924,4.02.2018 19:00,1517770800,2018,2,4,19,29.35,,,8.15,9.19,8.49,62.13,68.67,66.65,0.239395753,0.305762893
5925,4.02.2018 20:00,1517774400,2018,2,4,20,29.35,,,8.06,8.96,8.5,65.83,69.55,68.04,0.239395753,0.305762893
5926,4.02.2018 21:00,1517778000,2018,2,4,21,29.35,,,7.7,8.62,8.12,66.09,72.9,70,0.239395753,0.305762893
5927,4.02.2018 22:00,1517781600,2018,2,4,22,29.35,,,7.73,8.8,8.22,64.41,73.79,68.99,0.239395753,0.305762893
5928,4.02.2018 23:00,1517785200,2018,2,4,23,29.35,,,5.07,8.21,6.91,70.06,81.92,75.62,0.239395753,0.305762893
5929,5.02.2018 00:00,1517788800,2018,2,5,0,29.35,,,5.55,7.66,6.58,77.81,85.69,82.21,0.239395753,0.305762893
5930,5.02.2018 01:00,1517792400,2018,2,5,1,29.35,,,6.51,7.82,7.41,82.88,86.94,84.89,0.239395753,0.305762893
5931,5.02.2018 02:00,1517796000,2018,2,5,2,29.35,,,6.32,7.57,6.91,84.64,88.03,86.88,0.239395753,0.305762893
5932,5.02.2018 03:00,1517799600,2018,2,5,3,29.35,,,6.17,7.74,6.92,82.49,87.61,84.64,0.239395753,0.305762893
5933,5.02.2018 04:00,1517803200,2018,2,5,4,29.35,,,6.36,7.46,6.81,79.62,86.49,84.53,0.239395753,0.305762893
5934,5.02.2018 05:00,1517806800,2018,2,5,5,29.35,,,5.54,6.84,6.25,82.65,90.28,85.75,0.239395753,0.305762893
5935,5.02.2018 06:00,1517810400,2018,2,5,6,29.35,,,2.93,5.12,4.16,90.02,99.22,95.35,0.239395753,0.305762893
5936,5.02.2018 07:00,1517814000,2018,2,5,7,29.35,,,3.42,4.07,3.83,94.83,99.21,97.47,0.239395753,0.305762893
5937,5.02.2018 08:00,1517817600,2018,2,5,8,29.35,,,3.53,4.56,4.08,92.43,98.71,95.54,0.239395753,0.305762893
5938,5.02.2018 09:00,1517821200,2018,2,5,9,29.35,,,4.89,9.69,7.72,68.03,94.16,79.63,0.239395753,0.305762893
5939,5.02.2018 10:00,1517824800,2018,2,5,10,29.35,,,9.84,11.59,10.77,60.72,67.85,63.79,0.239395753,0.305762893
5940,5.02.2018 11:00,1517828400,2018,2,5,11,29.84,,,11.25,13.87,12.5,51.49,61.49,56.63,0.243453308,0.310945314
5941,5.02.2018 12:00,1517832000,2018,2,5,12,30.38,,,12.56,14.37,13.68,42.98,52.95,47.57,0.2479249,0.316656555
5942,5.02.2018 13:00,1517835600,2018,2,5,13,30.98,,,14.4,16.12,15.15,37.58,43.73,41.12,0.252893334,0.323002378
5943,5.02.2018 14:00,1517839200,2018,2,5,14,31.62,,,15.2,16.24,15.57,36.73,39.92,38.35,0.258192998,0.329771255
5944,5.02.2018 15:00,1517842800,2018,2,5,15,32.27,,,15.32,16.39,15.53,36.56,40.14,38.56,0.263575469,0.336645897
5945,5.02.2018 16:00,1517846400,2018,2,5,16,32.91,,,14.77,15.23,15.04,36.95,39.51,38.12,0.268875133,0.343414774
5946,5.02.2018 17:00,1517850000,2018,2,5,17,33.51,,,12.31,14.67,13.71,39.98,48.62,43.82,0.273843568,0.349760597
5947,5.02.2018 18:00,1517853600,2018,2,5,18,34.02,,,9.82,12.31,10.87,48.07,57.51,53.94,0.278066738,0.355154546
5948,5.02.2018 19:00,1517857200,2018,2,5,19,34.02,,,7.68,10.17,8.9,59.83,73.69,68.62,0.278066738,0.355154546
5949,5.02.2018 20:00,1517860800,2018,2,5,20,34.02,,,6.46,8.35,7.5,75.85,86.03,80.39,0.278066738,0.355154546
5950,5.02.2018 21:00,1517864400,2018,2,5,21,34.02,,,4.46,5.98,5.22,86.83,96.37,91.64,0.278066738,0.355154546
5951,5.02.2018 22:00,1517868000,2018,2,5,22,34.02,,,4.53,5.27,4.83,90.46,96.6,93.65,0.278066738,0.355154546
5952,5.02.2018 23:00,1517871600,2018,2,5,23,34.02,,,3.12,5.06,4.35,89.75,96.12,91.87,0.278066738,0.355154546
5953,6.02.2018 00:00,1517875200,2018,2,6,0,34.02,,,1.99,4.03,2.93,95.07,99.24,97.82,0.278066738,0.355154546
5954,6.02.2018 01:00,1517878800,2018,2,6,1,34.02,,,1.36,2.68,1.99,99.21,99.24,99.22,0.278066738,0.355154546
5955,6.02.2018 02:00,1517882400,2018,2,6,2,34.02,,,1.26,2.37,1.77,98.89,99.26,99.19,0.278066738,0.355154546
5956,6.02.2018 03:00,1517886000,2018,2,6,3,34.02,,,-0.58,1.89,0.83,99.16,99.24,99.22,0.278066738,0.355154546
5957,6.02.2018 04:00,1517889600,2018,2,6,4,34.02,,,-0.54,0.58,0.06,99.23,99.27,99.25,0.278066738,0.355154546
5958,6.02.2018 05:00,1517893200,2018,2,6,5,34.02,,,-1.5,-0.24,-0.88,99.26,99.29,99.26,0.278066738,0.355154546
5959,6.02.2018 06:00,1517896800,2018,2,6,6,34.02,,,-2.17,-0.31,-1.21,99.28,99.31,99.29,0.278066738,0.355154546
5960,6.02.2018 07:00,1517900400,2018,2,6,7,34.02,,,-2.4,-0.94,-1.42,99.3,99.31,99.3,0.278066738,0.355154546
5961,6.02.2018 08:00,1517904000,2018,2,6,8,34.02,,,-1.86,-0.49,-1.21,99.29,99.31,99.29,0.278066738,0.355154546
5962,6.02.2018 09:00,1517907600,2018,2,6,9,34.02,,,-0.15,3.8,1.91,94.68,99.29,98.69,0.278066738,0.355154546
5963,6.02.2018 10:00,1517911200,2018,2,6,10,34.02,,,3.98,9.16,6.57,64.17,92.92,77.35,0.278066738,0.355154546
5964,6.02.2018 11:00,1517914800,2018,2,6,11,34.02,,,8.92,12.13,10.4,49.75,66.9,57.31,0.278066738,0.355154546
5965,6.02.2018 12:00,1517918400,2018,2,6,12,34.51,,,12.15,13.96,13.01,43.23,50.88,46.52,0.282124293,0.360336968
5966,6.02.2018 13:00,1517922000,2018,2,6,13,35.06,,,13.05,15.13,13.76,38.03,45.93,42.56,0.286678691,0.366153972
5967,6.02.2018 14:00,1517925600,2018,2,6,14,35.65,,,13.97,15.01,14.55,37.38,41.66,39.63,0.291564319,0.372394031
5968,6.02.2018 15:00,1517929200,2018,2,6,15,36.26,,,13.82,15.72,14.63,35.98,41.57,39.23,0.296615561,0.378845618
5969,6.02.2018 16:00,1517932800,2018,2,6,16,36.86,,,13.29,14.76,13.9,40.3,43.87,42.3,0.301583996,0.385191441
5970,6.02.2018 17:00,1517936400,2018,2,6,17,37.41,,,11.3,13.83,12.58,43.13,51.67,46.23,0.306138395,0.391008445
5971,6.02.2018 18:00,1517940000,2018,2,6,18,37.86,,,7.58,10.81,9.26,53.71,66.72,59.69,0.309864721,0.395767812
5972,6.02.2018 19:00,1517943600,2018,2,6,19,37.86,,,7.09,8.35,7.69,64.76,68.9,66.86,0.309864721,0.395767812
5973,6.02.2018 20:00,1517947200,2018,2,6,20,37.86,,,5.25,6.76,5.88,69.32,80.84,76.12,0.309864721,0.395767812
5974,6.02.2018 21:00,1517950800,2018,2,6,21,37.86,,,5.29,6.24,5.65,77.65,91.08,85.96,0.309864721,0.395767812
5975,6.02.2018 22:00,1517954400,2018,2,6,22,37.86,,,4.43,5.36,4.81,92.35,98.52,96.13,0.309864721,0.395767812
5976,6.02.2018 23:00,1517958000,2018,2,6,23,37.86,,,3.24,4.42,3.8,97.38,99.25,98.94,0.309864721,0.395767812
5977,7.02.2018 00:00,1517961600,2018,2,7,0,37.86,,,1.86,2.83,2.31,99.22,99.29,99.25,0.309864721,0.395767812
5978,7.02.2018 01:00,1517965200,2018,2,7,1,37.86,,,0.95,2.63,1.76,99.27,99.29,99.27,0.309864721,0.395767812
5979,7.02.2018 02:00,1517968800,2018,2,7,2,37.86,,,0.3,1.17,0.7,99.29,99.31,99.29,0.309864721,0.395767812
5980,7.02.2018 03:00,1517972400,2018,2,7,3,37.86,,,0.21,1.22,0.65,99.3,99.33,99.31,0.309864721,0.395767812
5981,7.02.2018 04:00,1517976000,2018,2,7,4,37.86,,,-1.08,0.79,0.07,99.32,99.33,99.32,0.309864721,0.395767812
5982,7.02.2018 05:00,1517979600,2018,2,7,5,37.86,,,-1.22,0.07,-0.7,99.33,99.34,99.33,0.309864721,0.395767812
5983,7.02.2018 06:00,1517983200,2018,2,7,6,37.86,,,-2.19,-0.99,-1.61,99.33,99.34,99.33,0.309864721,0.395767812
5984,7.02.2018 07:00,1517986800,2018,2,7,7,37.86,,,-3.81,-1.41,-2.32,99.33,99.34,99.33,0.309864721,0.395767812
5985,7.02.2018 08:00,1517990400,2018,2,7,8,37.86,,,-3.84,-0.12,-1.69,99.33,99.34,99.33,0.309864721,0.395767812
5986,7.02.2018 09:00,1517994000,2018,2,7,9,37.86,,,-2.09,2.31,-0.51,99.33,99.35,99.34,0.309864721,0.395767812
5987,7.02.2018 10:00,1517997600,2018,2,7,10,37.86,,,3.06,6.17,4.34,96.69,99.36,99.1,0.309864721,0.395767812
5988,7.02.2018 11:00,1518001200,2018,2,7,11,37.86,,,6.8,12.52,9.94,54.94,92.13,69.78,0.309864721,0.395767812
5989,7.02.2018 12:00,1518004800,2018,2,7,12,38.34,,,12.57,13.75,13.08,49.49,58.62,53.18,0.313839469,0.40084447
5990,7.02.2018 13:00,1518008400,2018,2,7,13,38.92,,,13.74,16.41,14.78,42.03,50.15,45.54,0.318642289,0.406978765
5991,7.02.2018 14:00,1518012000,2018,2,7,14,39.57,,,14.87,16.99,16.02,33.05,44.54,38.53,0.32402476,0.413853407
5992,7.02.2018 15:00,1518015600,2018,2,7,15,40.25,,,16.24,17.31,16.72,33.24,36.12,34.54,0.329655653,0.421045339
5993,7.02.2018 16:00,1518019200,2018,2,7,16,40.93,,,15.38,16.95,15.88,34.1,36.84,34.95,0.335286546,0.428237271
5994,7.02.2018 17:00,1518022800,2018,2,7,17,41.55,,,12.9,15.31,14.25,34.33,40.81,37.02,0.340420595,0.434794622
5995,7.02.2018 18:00,1518026400,2018,2,7,18,42.11,,,11.83,12.83,12.37,36.08,40.29,37.93,0.345057801,0.44071739
5996,7.02.2018 19:00,1518030000,2018,2,7,19,42.6,,,10.2,12.17,11.09,39.94,50.48,45.85,0.349115356,0.445899811
5997,7.02.2018 20:00,1518033600,2018,2,7,20,43.03,,,9.52,10.42,9.88,49.16,66.13,55.26,0.352676068,0.450447651
5998,7.02.2018 21:00,1518037200,2018,2,7,21,43.03,,,8.75,9.8,9.25,64.62,75.98,71.04,0.352676068,0.450447651
5999,7.02.2018 22:00,1518040800,2018,2,7,22,43.03,,,8.86,9.86,9.21,66.06,81.85,73.06,0.352676068,0.450447651
6000,7.02.2018 23:00,1518044400,2018,2,7,23,43.03,,,7.97,8.81,8.28,86.45,97.41,92.46,0.352676068,0.450447651
6001,8.02.2018 00:00,1518048000,2018,2,8,0,43.03,,,7.27,9.07,8.25,85.09,98.89,90.99,0.352676068,0.450447651
6002,8.02.2018 01:00,1518051600,2018,2,8,1,43.03,,,7.06,7.51,7.33,97.32,99.21,98.49,0.352676068,0.450447651
6003,8.02.2018 02:00,1518055200,2018,2,8,2,43.03,,,6.84,7.34,7.06,99.07,99.26,99.21,0.352676068,0.450447651
6004,8.02.2018 03:00,1518058800,2018,2,8,3,43.03,,,6.68,6.95,6.79,99.26,99.31,99.29,0.352676068,0.450447651
6005,8.02.2018 04:00,1518062400,2018,2,8,4,43.03,,,6.85,7.23,6.96,99.29,99.32,99.3,0.352676068,0.450447651
6006,8.02.2018 05:00,1518066000,2018,2,8,5,43.03,,,6.64,7.92,7.14,99.25,99.34,99.31,0.352676068,0.450447651
6007,8.02.2018 06:00,1518069600,2018,2,8,6,43.03,,,7.02,8.16,7.5,99.21,99.29,99.25,0.352676068,0.450447651
6008,8.02.2018 07:00,1518073200,2018,2,8,7,43.03,,,7.09,7.52,7.21,99.3,99.34,99.31,0.352676068,0.450447651
6009,8.02.2018 08:00,1518076800,2018,2,8,8,43.03,,,7.07,8.53,7.54,99.33,99.35,99.33,0.352676068,0.450447651
6010,8.02.2018 09:00,1518080400,2018,2,8,9,43.03,,,8.44,10.03,9.26,99.24,99.34,99.3,0.352676068,0.450447651
6011,8.02.2018 10:00,1518084000,2018,2,8,10,43.48,,,10.09,13.11,11.93,84.36,99.24,90.28,0.356402394,0.455207018
6012,8.02.2018 11:00,1518087600,2018,2,8,11,44.02,,,12.75,15.63,14.35,62.53,84.43,73.2,0.360873985,0.460918259
6013,8.02.2018 12:00,1518091200,2018,2,8,12,44.65,,,14.71,17.09,15.61,46.36,65.76,55.89,0.366090842,0.467581372
6014,8.02.2018 13:00,1518094800,2018,2,8,13,45.33,,,16.7,17.78,17.13,43.94,51.09,47.67,0.371721735,0.474773305
6015,8.02.2018 14:00,1518098400,2018,2,8,14,46.03,,,16.14,17.11,16.56,45.12,51.79,49.2,0.377518242,0.482176765
6016,8.02.2018 15:00,1518102000,2018,2,8,15,46.72,,,16.28,16.85,16.58,43.31,45.52,44.22,0.383231942,0.489474461
6017,8.02.2018 16:00,1518105600,2018,2,8,16,47.4,,,15.12,16.34,15.89,36.28,42.49,38.45,0.388862835,0.496666393
6018,8.02.2018 17:00,1518109200,2018,2,8,17,48.03,,,14.03,15.06,14.46,36.6,39,37.53,0.394079692,0.503329507
6019,8.02.2018 18:00,1518112800,2018,2,8,18,48.61,,,11.75,14.04,13.28,36.63,46.43,39.34,0.398882512,0.509463803
6020,8.02.2018 19:00,1518116400,2018,2,8,19,49.1,,,9.74,11.3,10.29,50.15,57.07,54.35,0.402940067,0.514646224
6021,8.02.2018 20:00,1518120000,2018,2,8,20,49.1,,,8.52,10.38,9.46,53.37,60.34,56.82,0.402940067,0.514646224
6022,8.02.2018 21:00,1518123600,2018,2,8,21,49.1,,,7.95,8.98,8.55,55.7,59.72,57.88,0.402940067,0.514646224
6023,8.02.2018 22:00,1518127200,2018,2,8,22,49.1,,,6.81,8.61,7.92,54.58,62.92,57.66,0.402940067,0.514646224
6024,8.02.2018 23:00,1518130800,2018,2,8,23,49.1,,,3.99,6.53,5.08,64.65,75.4,71.28,0.402940067,0.514646224
6025,9.02.2018 00:00,1518134400,2018,2,9,0,49.1,,,3.73,6.36,4.83,61.31,76.17,69.42,0.402940067,0.514646224
6026,9.02.2018 01:00,1518138000,2018,2,9,1,49.1,,,4.07,5.38,4.8,66.29,74.98,70.09,0.402940067,0.514646224
6027,9.02.2018 02:00,1518141600,2018,2,9,2,49.1,,,3.91,4.65,4.22,72.96,78.95,75.89,0.402940067,0.514646224
6028,9.02.2018 03:00,1518145200,2018,2,9,3,49.1,,,3.21,4.48,3.88,71.41,78.03,74.6,0.402940067,0.514646224
6029,9.02.2018 04:00,1518148800,2018,2,9,4,49.1,,,1.9,3.45,2.68,75.53,84.77,80.68,0.402940067,0.514646224
6030,9.02.2018 05:00,1518152400,2018,2,9,5,49.1,,,1.44,1.77,1.59,86.6,89.79,88.63,0.402940067,0.514646224
6031,9.02.2018 06:00,1518156000,2018,2,9,6,49.1,,,1.16,2.78,1.68,83.76,90.91,88.7,0.402940067,0.514646224
6032,9.02.2018 07:00,1518159600,2018,2,9,7,49.1,,,1.25,1.81,1.46,88.56,92.13,90.86,0.402940067,0.514646224
6033,9.02.2018 08:00,1518163200,2018,2,9,8,49.1,,,1.55,3.36,2.52,86.28,92.29,89.6,0.402940067,0.514646224
6034,9.02.2018 09:00,1518166800,2018,2,9,9,49.1,,,2.88,5.87,4.19,79.32,92.48,85.93,0.402940067,0.514646224
6035,9.02.2018 10:00,1518170400,2018,2,9,10,49.1,,,6.14,9.87,7.55,60.13,75.55,68.6,0.402940067,0.514646224
6036,9.02.2018 11:00,1518174000,2018,2,9,11,49.1,,,10.23,12.66,11.38,52.42,59.92,55.69,0.402940067,0.514646224
6037,9.02.2018 12:00,1518177600,2018,2,9,12,49.61,,,12.03,13.99,13.24,47.48,54.63,50.2,0.407163237,0.520040174
6038,9.02.2018 13:00,1518181200,2018,2,9,13,50.19,,,13.38,15.82,14.35,36.79,49.58,42.76,0.411966057,0.526174469
6039,9.02.2018 14:00,1518184800,2018,2,9,14,50.81,,,14.8,16.2,15.39,37.32,41.8,39.62,0.417100107,0.532731819
6040,9.02.2018 15:00,1518188400,2018,2,9,15,51.45,,,15,16.56,15.61,34.68,39.03,37.16,0.42239977,0.539500697
6041,9.02.2018 16:00,1518192000,2018,2,9,16,52.1,,,14.27,15.93,15.3,29.11,36.48,34.29,0.427782242,0.546375338
6042,9.02.2018 17:00,1518195600,2018,2,9,17,52.71,,,13.01,14.79,14.16,27.73,37.07,31.17,0.432833484,0.552826925
6043,9.02.2018 18:00,1518199200,2018,2,9,18,53.24,,,9.39,12.8,11.05,38.38,50.6,43.98,0.437222268,0.558432401
6044,9.02.2018 19:00,1518202800,2018,2,9,19,53.24,,,6.87,8.94,7.53,51.94,64.97,60.68,0.437222268,0.558432401
6045,9.02.2018 20:00,1518206400,2018,2,9,20,53.24,,,5.52,7.43,6.72,63.34,75.35,68.06,0.437222268,0.558432401
6046,9.02.2018 21:00,1518210000,2018,2,9,21,53.24,,,5.64,7.53,6.63,67.57,76.46,72.86,0.437222268,0.558432401
6047,9.02.2018 22:00,1518213600,2018,2,9,22,53.24,,,4.15,5.33,4.7,78.99,95.29,88.62,0.437222268,0.558432401
6048,9.02.2018 23:00,1518217200,2018,2,9,23,53.24,,,4.36,5.87,5.02,86.24,95.5,92.21,0.437222268,0.558432401
